lon,lat,dist_shore_km,Water_land
-128.9167,31.25,851.574,Fully in water
-128.9167,31.1667,855.295,Fully in water
-128.9167,31.0833,859.098,Fully in water
-128.9167,31,862.983,Fully in water
-128.8333,48,227.926,Fully in water
-128.8333,47.9167,234.368,Fully in water
-128.8333,47.8333,240.985,Fully in water
-128.8333,47.75,247.766,Fully in water
-128.8333,47.6667,254.703,Fully in water
-128.8333,47.5833,261.784,Fully in water
-128.8333,47.5,268.997,Fully in water
-128.8333,47.4167,276.333,Fully in water
-128.8333,47.3333,283.781,Fully in water
-128.8333,47.25,291.334,Fully in water
-128.8333,47.1667,298.982,Fully in water
-128.8333,47.0833,306.72,Fully in water
-128.8333,47,314.54,Fully in water
-128.8333,46.9167,322.436,Fully in water
-128.8333,46.8333,330.403,Fully in water
-128.8333,46.75,338.436,Fully in water
-128.8333,46.6667,345.266,Fully in water
-128.8333,46.5833,349.298,Fully in water
-128.8333,46.5,353.527,Fully in water
-128.8333,46.4167,357.945,Fully in water
-128.8333,46.3333,362.416,Fully in water
-128.8333,46.25,364.861,Fully in water
-128.8333,46.1667,366.168,Fully in water
-128.8333,46.0833,366.862,Fully in water
-128.8333,46,367.787,Fully in water
-128.8333,45.9167,368.942,Fully in water
-128.8333,45.8333,370.325,Fully in water
-128.8333,45.75,371.933,Fully in water
-128.8333,45.6667,373.764,Fully in water
-128.8333,45.5833,375.814,Fully in water
-128.8333,45.5,377.967,Fully in water
-128.8333,45.4167,377.917,Fully in water
-128.8333,45.3333,378.092,Fully in water
-128.8333,45.25,378.233,Fully in water
-128.8333,45.1667,377.465,Fully in water
-128.8333,45.0833,376.923,Fully in water
-128.8333,45,376.546,Fully in water
-128.8333,44.9167,376.38,Fully in water
-128.8333,44.8333,376.412,Fully in water
-128.8333,44.75,376.578,Fully in water
-128.8333,44.6667,376.764,Fully in water
-128.8333,44.5833,377.051,Fully in water
-128.8333,44.5,376.642,Fully in water
-128.8333,44.4167,376.454,Fully in water
-128.8333,44.3333,374.13,Fully in water
-128.8333,44.25,371.661,Fully in water
-128.8333,44.1667,369.408,Fully in water
-128.8333,44.0833,367.374,Fully in water
-128.8333,44,365.564,Fully in water
-128.8333,43.9167,363.979,Fully in water
-128.8333,43.8333,362.625,Fully in water
-128.8333,43.75,360.526,Fully in water
-128.8333,43.6667,358.271,Fully in water
-128.8333,43.5833,356.242,Fully in water
-128.8333,43.5,354.443,Fully in water
-128.8333,43.4167,352.877,Fully in water
-128.8333,43.3333,351.548,Fully in water
-128.8333,43.25,350.456,Fully in water
-128.8333,43.1667,349.606,Fully in water
-128.8333,43.0833,348.999,Fully in water
-128.8333,43,348.637,Fully in water
-128.8333,42.9167,348.52,Fully in water
-128.8333,42.8333,348.649,Fully in water
-128.8333,42.75,349.023,Fully in water
-128.8333,42.6667,349.641,Fully in water
-128.8333,42.5833,350.503,Fully in water
-128.8333,42.5,351.606,Fully in water
-128.8333,42.4167,352.949,Fully in water
-128.8333,42.3333,354.528,Fully in water
-128.8333,42.25,356.34,Fully in water
-128.8333,42.1667,358.382,Fully in water
-128.8333,42.0833,360.649,Fully in water
-128.8333,42,363.139,Fully in water
-128.8333,41.9167,365.845,Fully in water
-128.8333,41.8333,368.035,Fully in water
-128.8333,41.75,369.75,Fully in water
-128.8333,41.6667,371.688,Fully in water
-128.8333,41.5833,373.844,Fully in water
-128.8333,41.5,376.201,Fully in water
-128.8333,41.4167,378.593,Fully in water
-128.8333,41.3333,381.195,Fully in water
-128.8333,41.25,383.223,Fully in water
-128.8333,41.1667,381.5,Fully in water
-128.8333,41.0833,379.894,Fully in water
-128.8333,41,378.508,Fully in water
-128.8333,40.9167,377.343,Fully in water
-128.8333,40.8333,376.402,Fully in water
-128.8333,40.75,375.686,Fully in water
-128.8333,40.6667,375.198,Fully in water
-128.8333,40.5833,374.936,Fully in water
-128.8333,40.5,374.903,Fully in water
-128.8333,40.4167,375.098,Fully in water
-128.8333,40.3333,375.521,Fully in water
-128.8333,40.25,376.164,Fully in water
-128.8333,40.1667,377.03,Fully in water
-128.8333,40.0833,378.121,Fully in water
-128.8333,40,379.434,Fully in water
-128.8333,39.9167,380.967,Fully in water
-128.8333,39.8333,382.717,Fully in water
-128.8333,39.75,384.682,Fully in water
-128.8333,39.6667,386.858,Fully in water
-128.8333,39.5833,389.241,Fully in water
-128.8333,39.5,391.406,Fully in water
-128.8333,39.4167,393.728,Fully in water
-128.8333,39.3333,396.253,Fully in water
-128.8333,39.25,398.975,Fully in water
-128.8333,39.1667,401.892,Fully in water
-128.8333,39.0833,404.999,Fully in water
-128.8333,39,408.292,Fully in water
-128.8333,38.9167,411.765,Fully in water
-128.8333,38.8333,415.416,Fully in water
-128.8333,38.75,419.239,Fully in water
-128.8333,38.6667,423.229,Fully in water
-128.8333,38.5833,427.382,Fully in water
-128.8333,38.5,431.693,Fully in water
-128.8333,38.4167,436.157,Fully in water
-128.8333,38.3333,440.77,Fully in water
-128.8333,38.25,445.526,Fully in water
-128.8333,38.1667,450.423,Fully in water
-128.8333,38.0833,454.171,Fully in water
-128.8333,38,456.479,Fully in water
-128.8333,37.9167,458.961,Fully in water
-128.8333,37.8333,461.615,Fully in water
-128.8333,37.75,464.438,Fully in water
-128.8333,37.6667,467.426,Fully in water
-128.8333,37.5833,470.529,Fully in water
-128.8333,37.5,473.767,Fully in water
-128.8333,37.4167,477.162,Fully in water
-128.8333,37.3333,480.71,Fully in water
-128.8333,37.25,484.409,Fully in water
-128.8333,37.1667,488.255,Fully in water
-128.8333,37.0833,492.245,Fully in water
-128.8333,37,496.374,Fully in water
-128.8333,36.9167,500.639,Fully in water
-128.8333,36.8333,505.038,Fully in water
-128.8333,36.75,509.566,Fully in water
-128.8333,36.6667,514.221,Fully in water
-128.8333,36.5833,518.998,Fully in water
-128.8333,36.5,523.894,Fully in water
-128.8333,36.4167,528.906,Fully in water
-128.8333,36.3333,534.032,Fully in water
-128.8333,36.25,539.266,Fully in water
-128.8333,36.1667,544.608,Fully in water
-128.8333,36.0833,550.052,Fully in water
-128.8333,36,555.597,Fully in water
-128.8333,35.9167,561.238,Fully in water
-128.8333,35.8333,566.975,Fully in water
-128.8333,35.75,572.802,Fully in water
-128.8333,35.6667,578.719,Fully in water
-128.8333,35.5833,583.344,Fully in water
-128.8333,35.5,587.887,Fully in water
-128.8333,35.4167,592.54,Fully in water
-128.8333,35.3333,597.299,Fully in water
-128.8333,35.25,602.161,Fully in water
-128.8333,35.1667,607.126,Fully in water
-128.8333,35.0833,612.189,Fully in water
-128.8333,35,617.349,Fully in water
-128.8333,34.9167,622.603,Fully in water
-128.8333,34.8333,627.949,Fully in water
-128.8333,34.75,633.384,Fully in water
-128.8333,34.6667,638.906,Fully in water
-128.8333,34.5833,644.514,Fully in water
-128.8333,34.5,650.204,Fully in water
-128.8333,34.4167,655.975,Fully in water
-128.8333,34.3333,661.824,Fully in water
-128.8333,34.25,666.813,Fully in water
-128.8333,34.1667,671.647,Fully in water
-128.8333,34.0833,676.553,Fully in water
-128.8333,34,681.011,Fully in water
-128.8333,33.9167,684.829,Fully in water
-128.8333,33.8333,688.748,Fully in water
-128.8333,33.75,692.768,Fully in water
-128.8333,33.6667,696.888,Fully in water
-128.8333,33.5833,701.104,Fully in water
-128.8333,33.5,705.416,Fully in water
-128.8333,33.4167,709.822,Fully in water
-128.8333,33.3333,714.319,Fully in water
-128.8333,33.25,718.907,Fully in water
-128.8333,33.1667,723.581,Fully in water
-128.8333,33.0833,728.341,Fully in water
-128.8333,33,733.186,Fully in water
-128.8333,32.9167,738.115,Fully in water
-128.8333,32.8333,743.125,Fully in water
-128.8333,32.75,748.215,Fully in water
-128.8333,32.6667,753.384,Fully in water
-128.8333,32.5833,758.63,Fully in water
-128.8333,32.5,763.951,Fully in water
-128.8333,32.4167,769.346,Fully in water
-128.8333,32.3333,774.813,Fully in water
-128.8333,32.25,780.351,Fully in water
-128.8333,32.1667,785.959,Fully in water
-128.8333,32.0833,791.634,Fully in water
-128.8333,32,797.375,Fully in water
-128.8333,31.9167,803.181,Fully in water
-128.8333,31.8333,809.05,Fully in water
-128.8333,31.75,814.982,Fully in water
-128.8333,31.6667,820.974,Fully in water
-128.8333,31.5833,827.026,Fully in water
-128.8333,31.5,833.136,Fully in water
-128.8333,31.4167,837.06,Fully in water
-128.8333,31.3333,840.636,Fully in water
-128.8333,31.25,844.298,Fully in water
-128.8333,31.1667,848.044,Fully in water
-128.8333,31.0833,851.873,Fully in water
-128.8333,31,855.784,Fully in water
-128.75,48,223.432,Fully in water
-128.75,47.9167,229.989,Fully in water
-128.75,47.8333,236.715,Fully in water
-128.75,47.75,243.608,Fully in water
-128.75,47.6667,250.653,Fully in water
-128.75,47.5833,257.839,Fully in water
-128.75,47.5,265.153,Fully in water
-128.75,47.4167,272.587,Fully in water
-128.75,47.3333,280.129,Fully in water
-128.75,47.25,287.771,Fully in water
-128.75,47.1667,295.507,Fully in water
-128.75,47.0833,303.327,Fully in water
-128.75,47,311.227,Fully in water
-128.75,46.9167,319.2,Fully in water
-128.75,46.8333,327.241,Fully in water
-128.75,46.75,335.345,Fully in water
-128.75,46.6667,339.501,Fully in water
-128.75,46.5833,343.592,Fully in water
-128.75,46.5,347.881,Fully in water
-128.75,46.4167,352.361,Fully in water
-128.75,46.3333,356.389,Fully in water
-128.75,46.25,358.618,Fully in water
-128.75,46.1667,359.745,Fully in water
-128.75,46.0833,360.441,Fully in water
-128.75,46,361.373,Fully in water
-128.75,45.9167,362.539,Fully in water
-128.75,45.8333,363.936,Fully in water
-128.75,45.75,365.563,Fully in water
-128.75,45.6667,367.416,Fully in water
-128.75,45.5833,369.492,Fully in water
-128.75,45.5,371.455,Fully in water
-128.75,45.4167,371.394,Fully in water
-128.75,45.3333,371.563,Fully in water
-128.75,45.25,371.722,Fully in water
-128.75,45.1667,370.931,Fully in water
-128.75,45.0833,370.37,Fully in water
-128.75,45,369.979,Fully in water
-128.75,44.9167,369.8,Fully in water
-128.75,44.8333,369.823,Fully in water
-128.75,44.75,369.979,Fully in water
-128.75,44.6667,370.159,Fully in water
-128.75,44.5833,370.443,Fully in water
-128.75,44.5,370.018,Fully in water
-128.75,44.4167,369.818,Fully in water
-128.75,44.3333,367.751,Fully in water
-128.75,44.25,365.231,Fully in water
-128.75,44.1667,362.928,Fully in water
-128.75,44.0833,360.849,Fully in water
-128.75,44,358.996,Fully in water
-128.75,43.9167,357.373,Fully in water
-128.75,43.8333,355.984,Fully in water
-128.75,43.75,354.043,Fully in water
-128.75,43.6667,351.737,Fully in water
-128.75,43.5833,349.66,Fully in water
-128.75,43.5,347.818,Fully in water
-128.75,43.4167,346.214,Fully in water
-128.75,43.3333,344.85,Fully in water
-128.75,43.25,343.727,Fully in water
-128.75,43.1667,342.851,Fully in water
-128.75,43.0833,342.223,Fully in water
-128.75,43,341.844,Fully in water
-128.75,42.9167,341.716,Fully in water
-128.75,42.8333,341.838,Fully in water
-128.75,42.75,342.21,Fully in water
-128.75,42.6667,342.832,Fully in water
-128.75,42.5833,343.701,Fully in water
-128.75,42.5,344.817,Fully in water
-128.75,42.4167,346.177,Fully in water
-128.75,42.3333,347.777,Fully in water
-128.75,42.25,349.616,Fully in water
-128.75,42.1667,351.688,Fully in water
-128.75,42.0833,353.989,Fully in water
-128.75,42,356.516,Fully in water
-128.75,41.9167,359.264,Fully in water
-128.75,41.8333,361.219,Fully in water
-128.75,41.75,362.958,Fully in water
-128.75,41.6667,364.922,Fully in water
-128.75,41.5833,367.11,Fully in water
-128.75,41.5,369.462,Fully in water
-128.75,41.4167,371.889,Fully in water
-128.75,41.3333,374.528,Fully in water
-128.75,41.25,376.367,Fully in water
-128.75,41.1667,374.63,Fully in water
-128.75,41.0833,372.986,Fully in water
-128.75,41,371.565,Fully in water
-128.75,40.9167,370.37,Fully in water
-128.75,40.8333,369.402,Fully in water
-128.75,40.75,368.664,Fully in water
-128.75,40.6667,368.157,Fully in water
-128.75,40.5833,367.882,Fully in water
-128.75,40.5,367.84,Fully in water
-128.75,40.4167,368.029,Fully in water
-128.75,40.3333,368.451,Fully in water
-128.75,40.25,369.097,Fully in water
-128.75,40.1667,369.972,Fully in water
-128.75,40.0833,371.074,Fully in water
-128.75,40,372.404,Fully in water
-128.75,39.9167,373.957,Fully in water
-128.75,39.8333,375.731,Fully in water
-128.75,39.75,377.724,Fully in water
-128.75,39.6667,379.931,Fully in water
-128.75,39.5833,382.303,Fully in water
-128.75,39.5,384.451,Fully in water
-128.75,39.4167,386.806,Fully in water
-128.75,39.3333,389.367,Fully in water
-128.75,39.25,392.129,Fully in water
-128.75,39.1667,395.088,Fully in water
-128.75,39.0833,398.24,Fully in water
-128.75,39,401.58,Fully in water
-128.75,38.9167,405.104,Fully in water
-128.75,38.8333,408.806,Fully in water
-128.75,38.75,412.682,Fully in water
-128.75,38.6667,416.728,Fully in water
-128.75,38.5833,420.937,Fully in water
-128.75,38.5,425.306,Fully in water
-128.75,38.4167,429.829,Fully in water
-128.75,38.3333,434.501,Fully in water
-128.75,38.25,439.319,Fully in water
-128.75,38.1667,444.276,Fully in water
-128.75,38.0833,447.076,Fully in water
-128.75,38,449.412,Fully in water
-128.75,37.9167,451.925,Fully in water
-128.75,37.8333,454.612,Fully in water
-128.75,37.75,457.47,Fully in water
-128.75,37.6667,460.496,Fully in water
-128.75,37.5833,463.616,Fully in water
-128.75,37.5,466.894,Fully in water
-128.75,37.4167,470.331,Fully in water
-128.75,37.3333,473.924,Fully in water
-128.75,37.25,477.668,Fully in water
-128.75,37.1667,481.56,Fully in water
-128.75,37.0833,485.597,Fully in water
-128.75,37,489.774,Fully in water
-128.75,36.9167,494.09,Fully in water
-128.75,36.8333,498.539,Fully in water
-128.75,36.75,503.119,Fully in water
-128.75,36.6667,507.825,Fully in water
-128.75,36.5833,512.655,Fully in water
-128.75,36.5,517.604,Fully in water
-128.75,36.4167,522.67,Fully in water
-128.75,36.3333,527.849,Fully in water
-128.75,36.25,533.138,Fully in water
-128.75,36.1667,538.533,Fully in water
-128.75,36.0833,544.032,Fully in water
-128.75,36,549.631,Fully in water
-128.75,35.9167,555.327,Fully in water
-128.75,35.8333,561.117,Fully in water
-128.75,35.75,566.999,Fully in water
-128.75,35.6667,572.275,Fully in water
-128.75,35.5833,576.751,Fully in water
-128.75,35.5,581.339,Fully in water
-128.75,35.4167,586.036,Fully in water
-128.75,35.3333,590.84,Fully in water
-128.75,35.25,595.749,Fully in water
-128.75,35.1667,600.76,Fully in water
-128.75,35.0833,605.87,Fully in water
-128.75,35,611.076,Fully in water
-128.75,34.9167,616.377,Fully in water
-128.75,34.8333,621.77,Fully in water
-128.75,34.75,627.253,Fully in water
-128.75,34.6667,632.822,Fully in water
-128.75,34.5833,638.477,Fully in water
-128.75,34.5,644.214,Fully in water
-128.75,34.4167,650.032,Fully in water
-128.75,34.3333,655.475,Fully in water
-128.75,34.25,660.257,Fully in water
-128.75,34.1667,665.123,Fully in water
-128.75,34.0833,670.068,Fully in water
-128.75,34,673.986,Fully in water
-128.75,33.9167,677.836,Fully in water
-128.75,33.8333,681.789,Fully in water
-128.75,33.75,685.843,Fully in water
-128.75,33.6667,689.997,Fully in water
-128.75,33.5833,694.248,Fully in water
-128.75,33.5,698.596,Fully in water
-128.75,33.4167,703.037,Fully in water
-128.75,33.25,712.196,Fully in water
-128.75,33.1667,716.906,Fully in water
-128.75,33.0833,721.703,Fully in water
-128.75,33,726.586,Fully in water
-128.75,32.9167,731.553,Fully in water
-128.75,32.8333,736.601,Fully in water
-128.75,32.75,741.73,Fully in water
-128.75,32.6667,746.938,Fully in water
-128.75,32.5833,752.222,Fully in water
-128.75,32.5,757.582,Fully in water
-128.75,32.4167,763.016,Fully in water
-128.75,32.3333,768.523,Fully in water
-128.75,32.25,774.1,Fully in water
-128.75,32.1667,779.746,Fully in water
-128.75,32.0833,785.46,Fully in water
-128.75,32,791.24,Fully in water
-128.75,31.9167,797.085,Fully in water
-128.75,31.8333,802.993,Fully in water
-128.75,31.75,808.964,Fully in water
-128.75,31.6667,814.995,Fully in water
-128.75,31.5833,821.085,Fully in water
-128.75,31.5,826.228,Fully in water
-128.75,31.4167,829.742,Fully in water
-128.75,31.3333,833.343,Fully in water
-128.75,31.25,837.03,Fully in water
-128.75,31.1667,840.802,Fully in water
-128.75,31.0833,844.658,Fully in water
-128.75,31,848.596,Fully in water
-128.6667,48,219.018,Fully in water
-128.6667,47.9167,225.685,Fully in water
-128.6667,47.8333,232.529,Fully in water
-128.6667,47.75,239.535,Fully in water
-128.6667,47.6667,246.69,Fully in water
-128.6667,47.5833,253.982,Fully in water
-128.6667,47.5,261.399,Fully in water
-128.6667,47.4167,268.93,Fully in water
-128.6667,47.3333,276.566,Fully in water
-128.6667,47.25,284.299,Fully in water
-128.6667,47.1667,292.12,Fully in water
-128.6667,47.0833,300.024,Fully in water
-128.6667,47,308.004,Fully in water
-128.6667,46.9167,316.053,Fully in water
-128.6667,46.8333,324.167,Fully in water
-128.6667,46.75,329.812,Fully in water
-128.6667,46.6667,333.755,Fully in water
-128.6667,46.5833,337.907,Fully in water
-128.6667,46.5,342.258,Fully in water
-128.6667,46.4167,346.802,Fully in water
-128.6667,46.3333,350.257,Fully in water
-128.6667,46.25,352.379,Fully in water
-128.6667,46.1667,353.322,Fully in water
-128.6667,46.0833,354.02,Fully in water
-128.6667,46,354.959,Fully in water
-128.6667,45.9167,356.137,Fully in water
-128.6667,45.8333,357.55,Fully in water
-128.6667,45.75,359.196,Fully in water
-128.6667,45.6667,361.072,Fully in water
-128.6667,45.5833,363.174,Fully in water
-128.6667,45.5,364.943,Fully in water
-128.6667,45.4167,364.871,Fully in water
-128.6667,45.3333,365.034,Fully in water
-128.6667,45.25,365.212,Fully in water
-128.6667,45.1667,364.397,Fully in water
-128.6667,45.0833,363.817,Fully in water
-128.6667,45,363.412,Fully in water
-128.6667,44.9167,363.221,Fully in water
-128.6667,44.8333,363.233,Fully in water
-128.6667,44.75,363.38,Fully in water
